"woowoo","B000LKU1LW","i bought these mainly for that bowl of cereal when i'm outta milk.  just had a carton and does taste good.  even so, these are pricey; i would have rather had another half ounce and yall just keep the weirdly straws.  i will reorder reluctantly; the convenience is almost worth the money - sigh.  this particular 24 pak has a 5 month shelf life which works for me.****just a few days later ic that the price has DOUBLED PLUS $5. --  i am glad tho that i had moved up a shipment and will get another 24 pak today at that old 23.70 price. appears to me that 'emergency' backup supplies such as this r now going to be overpriced to the point many cannot afford.  and i am one of them.  good grief and booooo to nutricity.  nothing like reaming the public at such an opportune time.****  SEEMS THE 12 PAK IS NOW A GOOD DEAL. SNAG EM BEFORE THEY GO UP TOO.","3.0","great staple","1322438400"
"Roxy","B000LKU1TO","I love tomato soup and I've been looking for a good one for a long time. I ate Campbell's for a while (the orange tomato soup is pretty tasty) but it has several unhealthy ingredients so I tried to find a 100% natural product. I tried a couple and they tasted pretty bad. Pacific soup was such a pleasant surprise. I couldn't believe how good it tastes. I usually add some raw broccoli and green onions, croutons and some shredded cheese. I can't eat more than half of the small box at a time, so this is the perfect size for me. I am a little disappointed they dont have it in stock anymore. I was able to get the small one from Big Lots for $1, but I doubt it they have it anymore.","5.0","Perfect size for me","1322611200"
"J","B000LKU1VC","After I went gluten free last year, it was nearly impossible to find a gluten free tomato soup. I know I can make it myself, but it's still nice to have something in the pantry when I'm sick and don't feel like making it homemade.Well, this soup is amazing!! The price right now ($20.00) is a killer deal, especially, when you use subscribe and save to get it for 17.08 for 12 cartons. That comes out to $1.40/carton!! At my local stores, the 16 oz cartons sell for $2.79 so this is definitely a great deal! The prices change often on Amazon, so I say grab it while it's cheap!Yummy rich tomato flavor, this is the perfect comfort food!","5.0","Amazing Gluten Free Tomato Soup!!","1280793600"
"ringo","B000LKU1VC","I agree with the reviewers who say this isn't terribly different from Campbells, but, since I was looking for an organic alternative to Campbells, I don't consider that a negative.I've been using this soup for years. One of my favorite recipes - mix in a couple of shakes of powdered onion and powdered garlic, and a pinch of oregano, heat, and sprinkle about a tablespoon of Parmesan cheese over each bowl right before serving. Yes, it really does taste like pizza.","4.0","Liquid Pizza","1252713600"
"iblum","B000LKU3UG","We use these corn thins instead of bread, because they are gluten free. It tastes much better then rice cakes. Cream cheese, nutella, peanut butter go well with these. It was nice to get a big box of them, since we keep running out all the time.","5.0","Good bread substitute on a gluten-free diet","1260230400"
"319","B000LKU4XM","I'm a nursing mother to a baby girl who has a milk protein allergy. I was so excited when I found this dairy free product and after I read the ingredients (brown rice flour, organic garlic, organic onion, basil, etc.), it sounded pretty good. WRONG! First of all the color was an unappealing gray color, the texture was gritty and the flavor tastes like what I can only imagine hair would taste like. It is truly disgusting. I did not expect it to taste as delicious as real alfredo, but I didn't expect it to be this bad either.","1.0","Disgusting","1329350400"
"Jennifer","B000LKUTUK","I have been gluten free for a few months now. I made gluten free cookies by mixing all the flours together and they tasted like chocolate chip dog biscuits, terrible. I truly miss bread so I thought I would make the recipe on the back of the box for bread. It was okay, grainy, and tasted a bit like cardboard but it was the closest to bread gluten free product that I have eaten. My three year old, who is not on a gluten free diet, wanted to try a piece. He took a bite and made frantic efforts to scrape it from his tongue. He said, ""that is gross"" I have always baked homemade breads and sweets. He was prepared for something yummy and was unpleasantly surpised.","3.0","It is ok","1275523200"
"Diana","B000LKV2KQ","I'm not sure if it's the coconut oil and seasoning or the popcorn itself but it's so good I have some every day.  It shouldn't be a problem to eat the 12 bags as they are sealed so should stay fresh.  Very happy with this popcorn!","5.0","Yum","1358812800"
"Emily","B000LKV2KQ","My last order was in March of 2011, 2 years ago.  The price was 33.43.  Now, it's over $20.00 more.  The pop corn was good, but had a lot of unpopped kernels, noticeably so.  It's so expensive now.  Not sure where to get it.  Yes, I took one star off because of the price.","4.0","Good, but a lot of unpopped kernels","1367107200"
"MnM","B000LKV2KQ","I LOVE popcorn, and this is delicious stuff. It pops fluffy and nicely and it is very tasty. It easily compares well with Orville's GMO stuff, this one is better for you and for the environment! If I have a treat, I want it to be a good one, and this is.","5.0","Delicious","1297814400"
"ChrisNY","B000LKV7Q0","I'm not really a dark chocolate snob - will eat just about any brand as long as it's in the 70% range but this has become my favorite. It has almost a milk chocolate consistency with a dark chocolate taste which is very different from the ""drier"" dark chocolate taste that other brands have.  It's very smooth and rich tasting with just a touch of bitterness in the background.Not sure if there is a cheaper way to buy this on amazon.  I used to get it here, but found out that Target has it for about the same price - and sometimes on sale for $2.50 a bar.","5.0","My Favorite Dark Chocolate","1243209600"
"daidai","B000LKV7Q0","Green & Black's bars are broken up into small, thick rectangles, which I'm not a big fan of because I like to nibble at flatter squares of chocolate, as opposed to those who like to break off the chunk and put in the mouth whole.  That being said, I really enjoy this 70% bar!  This bar is a great break from the extremely high fat content of the 85% bar (15g as opposed to 25g!), but still rich and has a beautiful chocolate taste with a wine-y undertone.  I usually don't go below 80% cacao content of chocolate bars because I believe the lower percentages are too sweet, but I do like to have this bar on occasion, and it's one of my favorite plain chocolate bars in the 70% range.","4.0","Great 70% bar","1278374400"
"Termite","B000LKVB52","The product is great for school lunches and outings. BJ's sells the 18 pack for $12.99 and Stop & Shop sells it for $14.99. A little disappointed in Amazons pricing.","5.0","Can find cheaper","1215561600"
"Amis","B000LKVDO6","This makes a good, quick and sustaining meal with flatbread or rice.  We have found that adding liquid such as milk converts it to a very tasty soup.  I could undoubtedly make something better with fresh ingredients but that is not always feasible and for convenience and reliability the KOI line is hard to beat.","5.0","Convenient and tasty","1247616000"
"Caroline","B000LKVDUU","Kitchens of India offer a line similar to that offered by GITS.  The meals are preserved without any extra chemicals in a sealed bag.  You simply have to slice the bag and heat it.  I find the meal very tasty, but rather oily.","3.0","Ready to eat Indian meals","1376179200"
"stefani","B000LKVH8S","These are good, but I prefer the Fire Roasted Diced Tomatoes. For some reason, these are just not as good as the others. I will just add a seperate can of green chilis to get the flavor I want.","3.0","Average","1359072000"
"eyecore","B000LKVH9W","I'm not a big fan of tomatoes...but for certain broths (and chili base), they're used as a staple ingredient...  The best thing about these is that they don't taste sweet like some other canned tomatoes.","5.0","Best canned tomatoes out there","1209340800"
"J","B000LKVHOW","Not my favorite bread mix as it has a little bit of a ""gluten free"" taste to it, but better than most.  Also, very easy to make as you can prepare it on the one-hour gluten free setting of a bread maker.  It's a pretty good option.","3.0","pretty good","1310774400"
"n","B000LKVIEG","I am happy there is just coconut milk in this product and no gums. I make ice cream with it.","5.0","Very good!","1394236800"
"Elizabeth","B000LKVSDM","I have been using this Thai Kitchen roasted red chili paste for years.  It is so flavorful without being too hot.  They make a red and a green chili (unroasted) paste, but I've never liked them and found them much too hot.  Unfortunately my local health food store only carries the ones I don't like, so I ordered a case of these from Amazon.  One jar was leaking some oil, but unbroken.  The rest of the jars were fine.","5.0","Love this chili paste!","1312934400"
"angle","B000LKVTCW","these are very very good, eat alone or mix them in with just about any thing, pasta a warm bed of rice on a cold winter day, for lunch, warms you from the inside out","5.0","organic lentil beans","1360281600"
"iblum","B000LKWVFQ","I love bumblebars, but Chai has a very strong flavor. I would recommend tasting it before you order a whole box of them. I tasted it before, and I liked it. It seems that after awhile it got too strong, and I canceled the subscription. Chocolate and Almond are my favorite flavors.","3.0","Strong taste","1254873600"
"ringo","B000LKX01K","I'm always looking for snacks that don't need to be refrigerated, and aren't sweet. These fit the bill nicely.They have a relatively long shelf-life, so I just keep bags stashed in my various backpacks and jacket pockets (not in the glove compartment - they will get rancid if they get too hot).If you don't like spicy foods, Eden also makes a plain version. (I do like spicy foods, and I wish they'd make a WASABI version).","5.0","Wonderful, spicy, and addictive","1252713600"
"shea","B000LKX1HI","I am very happy with their no salt added beans. Their beans seem to be bigger and have more of a velvet texture. I am a fan of Eden products.","5.0","happy with eden","1318896000"
"chika","B000LKX6RS","This is a famous japanese grocery.I like this one because it is very derisious.You should buy this item.","3.0","udon","1351123200"
"l2","B000LKX6RS","My local Asian grocery store sells this same brand of ""organic"" udon noodles for about the same price as Amazon (except that they only make you buy one pack at a time).  They also sell non-organic udon noodles that look and taste about the same for less than half the price.  Is the ""organic"" worth the extra money?  You have to decide for yourself.Udon is a great general purpose noodle.  For a quick cheap tasty bowl of noodle soup, just boil some udon noodles and add some miso soup paste and vegetables.  One 3 ounce bundle of dry noodles conveniently makes a nice serving of cooked noodles.  A bowl of soup like this takes about the same amount of time to cook as instant ramen, but since the udon noodles are not full of salt and oil, they are a lot healthier for you.  Yes, udon does cost a little more than instant ramen, but you can save money by going with the non-organic noodles, and they are still much healthier than instant ramen.You can also stir-fry the noodles or make them into a salad.  For a full meal, top the noodles with a serving of meat and sauce.","4.0","expensive, but tastes good","1273017600"
"Cher","B000LKXCB8","A bit hot for me, so I may have to stretch out my subscription.  I live alone, so I broke it down into 3 small servings and used on top of rice.  This helped tone the heat. Waring for some with a touchy stomach like mine; DO NOT take a mouth full without a little taste test first.  The spice can cause stomach upset in some people.  (I have stomach trouble and this was to much for me.  Cutting the serving amount and adding rice allowed me to enjoy some of the spicy heat without killing my stomach.) Curry is not everyone's ""cup of tea"" but it can be enjoyed in moderation. I am quite sure some people will love it.  But for me it is just OK.","3.0","A bit hot, but OK on rice or pasta.","1341964800"
"Caroline","B000LKXCD6","Open this package for a very tasty meal, ready in a few minutes.  I usually have some popper with them, which is much faster that cooking up rice.","4.0","A quick meal","1378166400"
"Trelligan","B000LKXCD6","One of my favorite go-to meal items, I've run out again. Not too excessively salty like some varieties, there's still plenty of sodium here. The Panak cheese (like pressed cottage-cheese cubes) provide a bit of texture without much flavor, but it wouldn't be the same without it.The food is basically pureed spinach with the cheese cubes, but the spices make it quite different. Get it if you like Indian food or want to get more leafy greens - works well as a soupish entree by itself, excellent over rice.","5.0","One of my favorite go-to meal items, I've run out again.","1401494400"
"jem","B000LKXEIE","Organic and silken, wht else can you ask for.  I keep it at teh back of my fridge in a large plastic bag since my kitchen can be quite warm.","5.0","Convenient way to have tofu on hand at a great price.","1377475200"
"Stitcher","B000LKXFBK","This is a staple in our household and our favorite of Mrs. Leepers dinners.  It is one of the few convenience foods we have to rely on that is gluten free.  Cooks up so easy even my husband can do it!:)  We usually add peas and top it with shredded Parmesan.  Sometimes I prepare it with leftover cooked chicken and steamed broccoli for a change of pace.","5.0","Great!","1255219200"
"woowoo","B000LKXFBK","hmmm -- well i don't have a gluten problem and had never even had corn pasta.  it stays al dente.  i found this to be a really tasty meal.  yeah it does need 2 cans tuna, unless u just want a tuna flavored sauce, which is also very good.  i had read the reviews but first tried with one can.  if i feel hungrier, will add 2.  this is certainly a good stock-up item for the winter.  ; )","5.0","great meal","1321315200"
"Muttley","B000LKXFMO","I am a person who avoids canned food at almost all instances. The main reasoning behind this is the BPA concern. I am sure most people have already heard about it but for those who are not familiar, BPA is an endocrine disturbing chemical found in most clear plastic items as well as canned food linings. This chemical supposedly leaches into food especially at high heat or acidity and may end up some physiological problems in the body, especially growing children are more vulnerable. Since I heard this I put glass jarred products above all and eliminated canned stuff almost 100% from my shopping lists.However recently some brands moved to BPA free cans so that made me reconsider my hate towards canned food. Although I still believe that the best can is far worse than glass, I gave this product a chance. All muir glen tomato products are in BPA free cans. You can observe it yourself just by looking at the lining of the can. If the lining is white or metal color, then it is a BPA can if it is golden,copper, orange (like Muir glen) than it is a BPA free can. BPA free cans cost 2.2 cents more per can but I believe this has good impact on the total sales of the item so for a company it is still a good investment.Tomato paste is a life saver especially in winter months to add taste to your meals. I have grown up in mediterainen  region where tomato pastes are part of daily life (mom used to make for herself but it is not that cost effective in USA) tomato is known to be treated with nasty chemicals which, without proper washing, would get into the paste and concentrate in it so I wanted to buy an organic variety (eliminates most of the chemicals) and this item is great in that aspect as wellThere are four selling points for this item :1- Very tasty (can be among the top tomato pastes I have ever eaten)2-Very affordable (1 can around 70 cents) good deal with subscribe and save (price has been consistent for over 6 months which is an extra plus)3-BPA free can4- OrganicRecommend this product wholeheartedly for everyone...","5.0","I hate canned food but I love this one...","1397952000"
"stefani","B000LKXFMO","I use Muir Glen because there is no BPA in the cans. Product is good quality. Much better than national brands and grocery store brands.","5.0","No BPA","1359072000"
"argo","B000LKXFTC","We order all our tomato products from Muir glen. They are thick and not cut with lots of water like some brands. Worth the money.","5.0","Good ketchup","1402617600"
"chillwater","B000LKXFTC","Haven't really made up my mind about this ketchup but I notice one bottle is already empty (about 10 days I think).","4.0","Sweet in a good way I think.","1399334400"
"argo","B000LKXG64","This brand has a good taste and much thicker than whole foods brand. We use all muir glen tomato products","5.0","Best organic sauce","1402617600"
"kari","B000LKXG8W","When we found out my daughter has celiac disease, we were on the hunt for a reasonable mac&cheese. We tried everything we could fine. This was one of the worst. The cheese flavor was pretty bad. I took one bite and had to spit it out. My daughter didn't like it either. I am keeping a spreadsheet of items we tried so we don't waste our money on it again in the future. The best mac&cheese we found was Annie's rice pasta and cheese.","1.0","Just nasty","1268092800"
"J","B000LKXGFU","This is my favorite gluten free muffin mix.  You can use it straight or add blueberries or other ingredients.  Very easy to make and tastes great.  Better price than in any market I've seen.","5.0","Love it","1310774400"
"J","B000LKXGKU","I've tried a lot of gluten free cake mixes since I went gluten free a year ago, but this one just blows every other mix out of the water. It's SO soft and tasty, I thought I'd died and gone to heaven after making cupcakes with the mix and trying some. If you're hesitant to try this mix, DON'T BE!! I seriously doubt that anyone could say that this mix isn't absolutely amazing!","5.0","Wow!! Best cake I've ever had...Ever!!","1289088000"
"Kathryn","B000LKXGKU","Gluten-free products are so hit or miss. And to buy so much is disconcerting, but happily, this cake mix is a big hit! My 8 year-old picky eater liked it! I followed the directions exactly and added carrots, walnuts, and raisins. I made cupcakes- it made 24. And iced with a cream cheese, vanilla Greek yogurt, and powdered sugar frosting. Yum! Tastes EXACTLY like real carrot cake!","5.0","What a hit!","1369440000"
"bon","B000LKXRNQ","this has a sour taste and no sweetness as expected.  one was enough,had to return it. did not taste like the coconut water i know and love.","2.0","not the best","1316563200"
"clarita","B000LKXRNQ","BUY IN BULK! You won't regret it....I drink at least 2 Vita Cocos a day.  One after my morning workout and one halfway through my work day.  It's such a refreshing boost of energy, you will be addicted!!","5.0","best purchase ever!","1280275200"
"kdb","B000LKXRNQ","this coconut water is great for hydration. always being on the go, i sometimes don't drink enough water however i found vita coconut  water to be a great way to increase hydration when i fall short on fluid intake. the taste isn't as bad as some have said in their reviews","5.0","absolutely great for hydration","1359331200"
"KP","B000LKXRNQ","My family really likes this coconut water.  It has a clean, fresh taste.  It's a good choice for coconut water lovers.","4.0","Good Taste","1357516800"
"Phyllis","B000LKXRNQ","It tastes just like coconut water should taste.","5.0","Good flavor","1404432000"
"Pumpkin","B000LKXRNQ","tastes awesome when cold, especially nice when your realllllllyy thirsty and nothing seems to quench your thirst","5.0","great product","1261094400"
"rr","B000LKXRNQ","Initially when I had tasted this, it was not so bad. But this latest batch is yuck, tastes like oil, says its from Brazil. Maybe the last batch was from elsewhere. Have to put rum into it to make it taste better.If you go to Mexico, try the fresh coconuts there. One the roadside. Like the ones on the road between the Tulum & Coba ruins. Almost as good as the ones from South India. Philippine & SA coconuts suck.","3.0","regular coco water drinker","1370217600"
"shawn","B000LKYY7O","this drink makes me feel good. i like it cold or hot. it warms me up and has a little kick. i always buy a small bottle when i go to a nearby coop and was happy to see these larger bottles available online. it was out of stock for awhile and was super happy when they showed up unexpectedly at my door one day. i have these on autoship every 3 months but may need to update to every other month.","5.0","love love love","1376006400"
"Termite","B000LKZ3GA","I love the milk, but I can buy an 18 pack in BJ's wholesale club for $12.99. Thats like 1/2 price. I'm a little disappointed Amazon over this.","5.0","Good for child, bad for wallet","1206403200"
"slaphappy","B000LKZ3I8","We've been buying this milk for years but $25 for a case? Whole foods has the 18 pack for $14.99 and it's at BJ's for $12.99. I bought a couple of cases when Amazon ran a sale. Free shipping with prime makes it great, too.Send back any product that is dirty or too close to exp date - write to Amazon! Our shipment doesnt expire until well inton 2008 and all my kids, from 6-16, love it!","5.0","Great milk but only buy on sale - at BJs for $12.99","1189728000"
"LZ","B000LKZ84C","I use this in place of mayo for many recipes when I need something creamy and quick.  This also works very nice for sweet dishes as there is very little taste to the tofu and it does absorb flavors well like a chocolate pie.","5.0","Good product","1337212800"
"stephie","B000LKZ84C","This is much different than the water packed tofu I'm used to but I like it a lot. I've only made pudding with it so far (chocolate, chocolate peanut butter banana, and next, pumpkin!) but I can see the potential uses. And reading other reviews and doing various searches for ideas (mayo! sauces! dips! smoothies!) really help too. I'd love to be able to replace mayo with tofu and create a creamy cheesy tofu sauce for mac & cheese. Imagine the calorie savings!The best thing about this tofu is that it's shelf stable. I read on their website (morinu.com/) that each pack is dated on its creation date and is good for one year from that date. That's useful info. Also check their website for recipes and suggested uses. Each pack has a recipe on it but it's the same for all 12.","5.0","Like it a lot","1345766400"
"Bonnie","B000LKZ84W","This is the first tofu I've ever tried, and I got it for smoothies. I have ordered it twice, and it is wonderful!","5.0","Great stuff!","1393891200"
"jem","B000LKZ84W","Best way to have good quality, non-GMO tofu on hand at all times.  Especially useful in salad dressings (and vegan fritatas).","5.0","Can't beat this price","1398297600"
"stefani","B000LKZ9IC","These are my favorite canned tomatoes. Love how rich the flavor is. No BPA in the can lining. These can be used in everything from salsa to homemade tomato soup. Very versatile.","5.0","My favorite canned tomatoes","1359072000"
"Cathy","B000LKZ9JG","It is nice to have for storage. It is rather acidic in taste though. We add a little sugar or honey to take the acidity away.","3.0","Pizza Sauce","1387065600"
"JJ","B000LKZ9JG","This sauce has everything I love.  It's thick, tomatoey, great spices and low calorie.  I started making pizza at home and this sauce is the best.  I also decided to use it with pastas, meatloaf, anything requiring tomato sauce.  If it's too thick for your personal taste, just cut it with a can of Muir Glen diced tomatoes or the fire roasted diced.  Fantastic!  I'm just waiting for Amazon to get it back on subscribe and save.  SO much less expensive.","5.0","Don't EVEN make your own!!","1301356800"
"J","B000LKZ9WS","The regular muffins are my favorite gluten free muffins, especially made with blueberries. Te sugar free are definitely not as moist as the regular, but still good,  I strongly suggest mixing in something to add a little sweetness and flavor.","4.0","Muffins","1333756800"
"Shelley","B000LKZEO6","While this product offered a convenient vegan alternative to other commercial products, it was sort of sad looking on the plate, with a minimal amount of sauce that dried up quickly.  I added 1/2c of MimicCreme and 1 tbls of EarthBalance.  Blech. Back to making ""cheesy"" nutritional yeast sauce from scratch.","2.0","Scant sauce","1329436800"
"Kathryn","B000LKZI60","No MSG is good, but these don't taste quite as good as the SuperMarket Taco mixes. My son noticed the difference and stopped eating Tacos. These are spicier than Supermarket taco mixes and more red in coloring. We usually buy Ortega as a comparison. I think I'll keep looking for a healthier option to MSG-filled mixes.","3.0","No MSG","1346889600"
"My2Cents","B000LKZK7C","Hard to find product that we love for coffee and for sprinkling on bottom of greased pan for baking. we love it and was shipped quickly as well - fair price.","5.0","great product - fair price","1389225600"
"me2","B000LL0RC4","The beans are good, could be a little more sweet, some get stuck too the bottom of the can.  The cans are Not labeled BPA free so with that 3.5 stars.","4.0","Great with veggie sausages","1392681600"
"Penny","B000LL0ZIK","Best tea in the universe, that's all! This is the best ginger tea I have ever found. It is peppery just the way I like it. The price through Amazon is the lowest I can find online and I live in a rural area where it is not available on the shelf, not even at the little health food store.I always combine a Triple Leaf Tea ginger tea bag with a Stash lemon ginger tea bag for each cup, so I guess I'm getting a double whammy, you might say. I drink it throughout the day during the colder months and only in the morning when the days are warm, and I love it!","5.0","Best Ginger Tea in the Universe","1384300800"
"Ghenghis","B000LO40AG","This is a thick mild chile paste made from red chile peppers, garlic, vinegar, sugar, andsalt. I like it because it is not just pure fire as are many hot sauces. This stuff is richand complex. It can be mixed with lime juice, hoisin sauce, or even ketchup and barbecuesauce. It comes in a squeeze bottle and I use it as a condiment as well as an ingredientin marinades and sauces. About 2,000 Scovilles","5.0","No kitchen should be without one of these.","1383004800"
"JavaGuy147","B000LO40AG","As you can probably tell from the other reviews, this stuff is the new ketchup. It's popping up in restaurants and other venues, and for good reason: its tastes amazing! I can take really hot stuff, but this sauce isn't about killing your taste buds (or killing you). Instead, it lets you actually experience the flavor of the chilis front and center, while also complementing it with a strong garlic taste. I love to put this on hot dogs and hamburgers, as well as ramen noodles. Of course, feel free to experiment, I still experiment putting this on anything and everything if I think it might taste good.Believe it or not this sauce is made in America, despite its non-American-looking bottle. Its also as a pretty simple ingredient list that doesn't make you cringe when you look at it. I would recommend buying this (the 28oz bottle) as it is a much better deal than buying the smaller (17oz) one.","5.0","Rooster Sauce...","1313452800"
"l2","B000LQLV3S","I like the Nong Shim seafood noodles better than their regular spicy noodles and a lot better than Japanese-style instant ramen.  I'll buy another box when the price gets near $10 for a box of 20 again.  I usually boil for only 3 minutes to get a more al dente taste.Like all instant noodles, these are kind of high in fat and calories.  The nutrition information is for less than half a package.  If you're on a diet, you should eat more veggies instead of these noodles.","4.0","tasty but not for people on a diet","1240099200"
"johnny","B000LQLV7E","i adore these noodles, ever since i first had them over a decade ago in college!!they're a lot pricier then the usual college/top ramen, BUT they're much more filling & flavorful... & make your sinuses open up!!;-)they are still high in sodium, just like top ramen, BUT their ingredient packets have freeze dried veggies & an awesome flavor packet... can't say that about most cheap ramen!the serving size (i just eat one pack with a chicken breast as a whole meal) is much better then most other dried-ramen i've tried.just writing this makes me want to order some more!!;-)","5.0","DELICIOUS!!","1352332800"
"betz","B000LQNK6E","I wanted something different that I could fix quickly, so after reading the reviews I decided I would try these.  The first one really surprised me -- they are hot -- but I finished it and a few days later tried again - now I really like them.  Am going to order again because they are going quickly.  These are great on a cold day.","4.0","Nongshim Shin Noodle Cup","1387497600"
"goodsign","B000LQNK6E","I like spicy and this is about a 3 star on the Chinese scale.It's easy. Just pour in 1.5 cups of nuked water, let it sit for 5 minutes and its tasty. It has some vegis but I can't tell what they are.Three times the price of Ramen but probably worth it.","4.0","Better than Ramen","1373932800"
"cb","B000LQORDE","Ramen noodles rule!  I love these as a cheap, super spicy quick dinner/snack.  not the healthiest thing in the world but a great meal once a week or so.  and SO cheap.","5.0","Love these spicy noodles","1382832000"
"chika","B000LQORDE","I like this grocery.It is too spicy and famous noodle in Korea.I'm not Korean but I can eat it.Customer service is so good because it is so speedy","5.0","grocery","1351123200"
"JavaGuy147","B000LQORDE","Definitely better than the cheap ramen you find at the grocery store. A dollar a packet really isn't that steep, and you realize this when you try them. First off, the packets are noticeably larger than other ramens, with quite a bit more noodles. Then there's the fact that it comes with a spice packet that seems larger and more filled than competing ramens. It also comes with a dried vegetable packet, a very nice touch. Make sure to read the instructions, they're a little different then other ramens (you just place everything in at once and cook). The taste is phenomenal, nice and spicy (especially if you add the whole packet) with firm noodles that are more chewy that ""normal"" ramen. A very nice Asian spicy flavor. If you are not one with hot/spicy foods, consider using half a packet of seasoning. Definitely a must try, and I will be ordering more in the future!","5.0","Nong Shim Ramyun","1324339200"
"JCCR","B000LQORDE","My husband is very very happy with this purchase, he loves the spicey flavor and we have a hard time finding this brand / product in our area, so when I saw it on Amazon at this great price, we had to have it!  I don't eat it because it is to spicey for me however my husband swears it is the best Ramyun Noodle ever!  If you like spicey then we highly recommend this brand.  We will be buying more at this price and it was very fresh tasting.","5.0","Nongshim Shin Noodle Ramyun Spicey","1395187200"
"l2","B000LQORDE","The big problem with most instant noodles is that the thin noodles get soggy and mushy when sitting in a bowl of soup, then loose quickly their flavor. These thicker noodles avoid that problem and are tasty until you finish the whole bowl. Yes, the soup is spicey, but you don't have to use the whole spice packet if you are a wimp. Just be careful if you are on a diet, since one package if 500 calories (the ""per serving"" label is for less than half a package).4 stars instead of 5 because instant noodles have so much fat and salt. Regular dried noodles are much healthier, if don't mind waiting a few more minutes for them to cook.","4.0","thick chewey noodles","1306540800"
"Randomly","B000LQORDE","A very consistent, tasty choice when one does not want to cook. I gave four stars only because I had imported Korean soup before that was even tastier.The Amazon delivery (through Prime membership) was free and earlier than promised.Recommended.","4.0","very good choice","1344297600"
"deedee","B000LQTTVY","I expected these and they are what I expected. However it was a bit pricy. $17 bucks for 2 jars of mayonaise. REALLY? Gawd that's alot of moolah for 60oz of mayo. Guess inflation is here. The plus is it gets delivered  to my door fast and that has added value for me since I am mostly non ambulatory.","3.0","Best Mayonaise","1390003200"
"mark","B000LQTTVY","When you consider that you do not have to take time to drive to the store & spend time in the store this easily saves u the .30 cents it costs more to buy it from Amazon.","5.0","Hellmann's Real Mayonnaise, 30 Oz selling at local Wal Mart for $3.68 & on Amazon Prime  Pantry for $3.98","1398643200"
"john","B000LRFVHE","If you buy yeast packs two of them equal the same cost as this pound does. What I did after I opened I pit the balance in a glass jar and refrigerator it. I have had this for around six months now and no problem with my doughs rising. If kept properly yeast lasts over a year. For any serious baker this cannot be beat.","5.0","Great deal","1384905600"
"simone","B000LRFVHE","There's not much to say about yeast. It is well-packaged and the yeast rises quite well. They seem to eat up the sugar quite hungrily. Fleischmann's is a solid brand. It is great to have a big package like this because I am experimenting with gluten-free and so many of my baked goods have been flops it is good to know I still have a large supply of yeast to try again.","5.0","It works","1387670400"
"granny","B000LTLJU0","I buy them for a group of children because I think they are healthy things to eat.  The kids of all ages seem to enjoy them.","5.0","chewy granola bars","1393113600"
"mollie","B000LTM29M","These are just great.  I have one in the morning and then go out and take my morning walk.  Great product. Love it.","5.0","oats n honey granola bars","1399939200"
"ndrwum","B000LTM29M","It's very hard and crunchy. I wish it would be more chewy but it tastes alright. price is good too.","4.0","Good","1397433600"
"Pamela","B000LTM29M","These are great if you need to keep something to snack on or take with you if you're going on an outing and don't know how long you're going to be.  Gives you a nice easy snack to keep you going.","5.0","Nice supply","1392854400"
"robert","B000LTM29M","I like buying in bulk in some products it was a bargain. I ate them on the trail and had some left home for the next time.","5.0","Still had some left","1386374400"
"LoveBug","B000LWCR26","This was the worst tea I've ever had. It has a very earthy taste to it, like dirt. The smell reminds me of wet mulch. I really didn't care for it.","1.0","Dirt and Wet Mulch Flavor.","1373414400"
"MM","B000LWCR26","Honestly Red tea(Rooibos tea) is not great as much as black tea but no caffeine and it is great alternative for black tea.This product is organic so no harsh pesticide with it ... which is also good.","5.0","Taste good","1397001600"
"naturegirl","B000LWCR26","I am really enjoying this tea, which I have purchased from Amazon many times now. I can see why it is called ""honeybush,"" as the taste and aroma truly do resemble honey. It has a mellow, natural sweetness to it that really does not need sweetening, and a very mild, easy taste that reminds me of chamomile tea, in that it has a soft, understated character with no bitter note or aftertaste, and a bit of a woodsy note. I have never added milk to this tea, but I may try it and see what it does. I love it straight, and have even enjoyed the random mug I have accidentally allowed to cool down too much. I have been able to have it either in the early morning, midday, with meals, between meals, on an empty stomach, or very late at night--all with no issues. The taste is honey-like and light, with the tiniest hint of mesquite when freshly poured. If it sits for a considerable amount of time, it develops an additional note that reminds me of fig leaves. This is a completely caffeine free tea that is even given to tiny children and to people taking meds, as it does not interact adversely with anything or have any known adverse effects to the health. I have heard it is great for the skin, and perhaps it is all true, from what I have noticed. I would call this a nourishing tea. If it has any calming effects, they are probably all cerebral, and it may just be due to how pleasant and easy it is to drink, and how relaxing pleasant things usually are. If you are looking for a mellow and pleasant cup of tea that is smooth and easy without being harsh on the stomach or nerves or, alternately, putting you to sleep, I recommend giving this honeybush tea a try.","5.0","new favorite everyday tea","1390780800"
"A","B000M1HQFY","we are starting to use this for everything we cook - not hot but give it a kick - I don't like really spicy food and this stuff works well. price is far and I recommend seller to all","5.0","fast delivery","1374883200"
"Kiera","B000M1HQFY","I bought this for a shrimp boil recipe and loved it, also love it on fish but wouldnt recomend on chicken.","4.0","depends","1355616000"
